bNum,geneName,replicate,genotype,time,intensity,batch
b4412,NA,E,wt,90,6.52154320953751,short
b4412,NA,E,wt,120,6.52154320953751,short
b4412,NA,E,wt,150,6.52154320953751,short
b4412,NA,F,wt,0,6.52154320953751,short
b4412,NA,F,wt,30,6.52154320953751,short
b4412,NA,F,wt,60,6.52154320953751,short
b4412,NA,F,wt,90,6.52154320953751,short
b4412,NA,F,wt,120,6.52154320953751,short
b4412,NA,F,wt,150,6.52154320953751,short
b4412,NA,G,wt,0,6.52154320953751,short
b4412,NA,G,wt,30,6.52154320953751,short
b4412,NA,G,wt,60,6.52154320953751,short
b4412,NA,G,wt,90,6.52154320953751,short
b4412,NA,G,wt,120,6.52154320953751,short
b4412,NA,G,wt,150,6.52154320953751,short
b4413,NA,A,wt,0,135.99270553582275,long
b4413,NA,A,wt,90,93.29238252802101,long
b4413,NA,A,wt,120,99.8519987406629,long
b4413,NA,A,wt,180,89.0845116066703,long
b4413,NA,A,wt,240,120.67069552093207,long
b4413,NA,A,wt,300,80.14293335339897,long
b4413,NA,B,wt,0,219.32727919275467,long
b4413,NA,B,wt,90,129.86217660931885,long
b4413,NA,B,wt,120,171.94707423944803,long
b4413,NA,B,wt,180,74.51887473591549,long
b4413,NA,B,wt,240,113.8529266651529,long
b4413,NA,B,wt,300,130.70046868707377,long
b4413,NA,C,wt,0,233.75044823745526,long
b4413,NA,C,wt,90,157.3406317747505,long
b4413,NA,C,wt,120,158.73110947213453,long
b4413,NA,C,wt,180,112.35190996484648,long
b4413,NA,C,wt,240,157.10187040193887,long
b4413,NA,C,wt,300,131.2560198471971,long
b4413,NA,D,wt,0,159.81623768269077,long
b4413,NA,D,wt,90,143.16474403195494,long
b4413,NA,D,wt,120,165.9826889560004,long
b4413,NA,D,wt,180,111.23356588009696,long
b4413,NA,D,wt,240,80.4178463458607,long
b4413,NA,D,wt,300,107.98103350480952,long
b4413,NA,E,wt,0,123.24297699168194,short
b4413,NA,E,wt,30,211.69253716858452,short
b4413,NA,E,wt,60,200.185122711556,short
b4413,NA,E,wt,90,242.42869101133982,short
b4413,NA,E,wt,120,127.01330956984188,short
b4413,NA,E,wt,150,130.12102028315908,short
b4413,NA,F,wt,0,90.37759676303101,short
b4413,NA,F,wt,30,199.71149266562665,short
b4413,NA,F,wt,60,185.28274557848374,short
b4413,NA,F,wt,90,98.34416444809736,short
b4413,NA,F,wt,120,57.80261247954676,short
b4413,NA,F,wt,150,86.95884799999985,short
b4413,NA,G,wt,0,138.3107842430691,short
b4413,NA,G,wt,30,329.5476728424,short
b4413,NA,G,wt,60,396.88893014588314,short
b4413,NA,G,wt,90,277.38444150434833,short
b4413,NA,G,wt,120,219.86934952248833,short
b4413,NA,G,wt,150,164.35303982234245,short
b4414,NA,A,wt,0,496.71744128022965,long
b4414,NA,A,wt,90,311.30388711502286,long
b4414,NA,A,wt,120,203.25516176737497,long
b4414,NA,A,wt,180,114.69186170919448,long
b4414,NA,A,wt,240,122.82736128375896,long
b4414,NA,A,wt,300,129.30603532738596,long
b4414,NA,B,wt,0,436.592650424567,long
b4414,NA,B,wt,90,278.12388698059806,long
b4414,NA,B,wt,120,185.86456673336036,long
b4414,NA,B,wt,180,116.23441798628166,long
b4414,NA,B,wt,240,151.73539511004503,long
b4414,NA,B,wt,300,159.25846992918872,long
b4414,NA,C,wt,0,731.691565043406,long
b4414,NA,C,wt,90,390.94777148150473,long
b4414,NA,C,wt,120,290.85975889427647,long
b4414,NA,C,wt,180,200.36912631975162,long
b4414,NA,C,wt,240,197.8075650067426,long
b4414,NA,C,wt,300,266.82318593078463,long
b4414,NA,D,wt,0,695.636486333301,long
b4414,NA,D,wt,90,341.1227026156848,long
b4414,NA,D,wt,120,317.00712447086164,long
b4414,NA,D,wt,180,155.73392238714786,long
b4414,NA,D,wt,240,129.05217127777976,long
b4414,NA,D,wt,300,111.59863539119405,long
b4414,NA,E,wt,0,558.7927046445002,short
b4414,NA,E,wt,30,475.8360384476006,short
b4414,NA,E,wt,60,276.36021778228843,short
b4414,NA,E,wt,90,183.61459418500925,short
b4414,NA,E,wt,120,405.97151342855756,short
b4414,NA,E,wt,150,236.8865299373992,short
b4414,NA,F,wt,0,386.96911966111776,short
b4414,NA,F,wt,30,362.08542359335655,short
b4414,NA,F,wt,60,363.0383758721438,short
b4414,NA,F,wt,90,17.197809298998017,short
b4414,NA,F,wt,120,497.3350776603205,short
b4414,NA,F,wt,150,203.83937165051546,short
b4414,NA,G,wt,0,561.5898656914054,short
b4414,NA,G,wt,30,391.1103371261452,short
b4414,NA,G,wt,60,391.14521194503413,short
b4414,NA,G,wt,90,436.7567777977175,short
b4414,NA,G,wt,120,345.09228068603915,short
b4414,NA,G,wt,150,275.9286639324423,short
b4415,NA,A,wt,0,5.690088208449015,long
b4415,NA,A,wt,90,14.99982173815093,long
b4415,NA,A,wt,120,15.128441277423583,long
b4415,NA,A,wt,180,8.050642586602821,long
b4415,NA,A,wt,240,12.081519933907064,long
b4415,NA,A,wt,300,5.690088208449015,long
b4415,NA,B,wt,0,9.644749944457297,long
b4415,NA,B,wt,90,13.073407366312566,long
b4415,NA,B,wt,120,10.601183052115408,long
b4415,NA,B,wt,180,5.690088208449015,long
b4415,NA,B,wt,240,10.407408199374084,long
b4415,NA,B,wt,300,5.690088208449015,long
b4415,NA,C,wt,0,8.303071758667915,long
b4415,NA,C,wt,90,9.313682368839153,long
b4415,NA,C,wt,120,8.403303157062174,long
b4415,NA,C,wt,180,10.38326024248481,long
b4415,NA,C,wt,240,11.227691627292744,long
b4415,NA,C,wt,300,9.462562257607582,long
b4415,NA,D,wt,0,5.690088208449015,long
b4415,NA,D,wt,90,9.05706910208839,long
b4415,NA,D,wt,120,11.842230140612841,long
b4415,NA,D,wt,180,11.875618172191123,long
b4415,NA,D,wt,240,12.185769628674189,long
b4415,NA,D,wt,300,11.91467595562446,long
b4415,NA,E,wt,0,9.406375942312044,short
b4415,NA,E,wt,30,13.803990751553263,short
b4415,NA,E,wt,60,24.044667627973315,short
b4415,NA,E,wt,90,7.47449323733027,short
b4415,NA,E,wt,120,7.47449323733027,short
b4415,NA,E,wt,150,24.76821884779049,short
b4415,NA,F,wt,0,7.47449323733027,short
b4415,NA,F,wt,30,7.47449323733027,short
b4415,NA,F,wt,60,13.577224146439795,short
b4415,NA,F,wt,90,7.47449323733027,short
b4415,NA,F,wt,120,7.47449323733027,short
b4415,NA,F,wt,150,12.95886892397957,short
b4415,NA,G,wt,0,7.47449323733027,short
b4415,NA,G,wt,30,14.898111833735815,short
b4415,NA,G,wt,60,15.343689085692919,short
b4415,NA,G,wt,90,15.904937052380399,short
b4415,NA,G,wt,120,14.361463442396698,short
b4415,NA,G,wt,150,14.041212447205073,short
b4416,NA,A,wt,0,250.08679666334677,long
b4416,NA,A,wt,90,163.3038510818266,long
b4416,NA,A,wt,120,126.79449963919592,long
b4416,NA,A,wt,180,110.72386155867065,long
b4416,NA,A,wt,240,110.6596776343327,long
b4416,NA,A,wt,300,77.55462507071762,long
b4416,NA,B,wt,0,255.04728766385475,long
b4416,NA,B,wt,90,291.4135033669524,long
b4416,NA,B,wt,120,287.6449646337435,long
b4416,NA,B,wt,180,89.96648034727095,long
b4416,NA,B,wt,240,141.5087253975355,long
b4416,NA,B,wt,300,76.27941688002069,long
b4416,NA,C,wt,0,239.33749712408687,long
b4416,NA,C,wt,90,305.01263016555106,long
b4416,NA,C,wt,120,222.2353035099593,long
b4416,NA,C,wt,180,133.847729984253,long
b4416,NA,C,wt,240,150.7008048246575,long
b4416,NA,C,wt,300,134.4310078724807,long
b4416,NA,D,wt,0,262.346505254162,long
b4416,NA,D,wt,90,484.3512126042193,long
b4416,NA,D,wt,120,294.2964525024388,long
b4416,NA,D,wt,180,175.86475500110646,long
b4416,NA,D,wt,240,159.9929495009336,long
b4416,NA,D,wt,300,96.9856157647363,long
b4416,NA,E,wt,0,250.55352751153083,short
b4416,NA,E,wt,30,546.4766388802318,short
b4416,NA,E,wt,60,477.5207085376904,short
b4416,NA,E,wt,90,306.8482053341773,short
b4416,NA,E,wt,120,186.5766505950739,short
b4416,NA,E,wt,150,247.971602621778,short
b4416,NA,F,wt,0,136.1609272979704,short
b4416,NA,F,wt,30,582.3365919238482,short
b4416,NA,F,wt,60,528.197446315846,short
b4416,NA,F,wt,90,289.70799000388195,short
b4416,NA,F,wt,120,144.0294096628942,short
b4416,NA,F,wt,150,214.58989434986051,short
b4416,NA,G,wt,0,193.81387267424816,short
b4416,NA,G,wt,30,544.4420852253937,short
b4416,NA,G,wt,60,652.963547380052,short
b4416,NA,G,wt,90,342.4550220961889,short
b4416,NA,G,wt,120,213.63534052005542,short
b4416,NA,G,wt,150,213.46523038158406,short
b4417,NA,A,wt,0,81.46342008451346,long
b4417,NA,A,wt,90,86.21600795336111,long
b4417,NA,A,wt,120,54.72649059103299,long
b4417,NA,A,wt,180,243.15210609213307,long
b4417,NA,A,wt,240,519.1497805366952,long
b4417,NA,A,wt,300,151.10661910238224,long
b4417,NA,B,wt,0,152.26814778196285,long
b4417,NA,B,wt,90,136.91379313913927,long
b4417,NA,B,wt,120,57.163456931049026,long
b4417,NA,B,wt,180,251.99480224282533,long
b4417,NA,B,wt,240,205.59400089804512,long
b4417,NA,B,wt,300,299.43668482986794,long
b4417,NA,C,wt,0,128.91997244074935,long
b4417,NA,C,wt,90,200.30422100646695,long
b4417,NA,C,wt,120,126.29797913119405,long
b4417,NA,C,wt,180,372.2621325493246,long
b4417,NA,C,wt,240,726.3865074076512,long
b4417,NA,C,wt,300,242.43593948933668,long
b4417,NA,D,wt,0,180.13545246431897,long
b4417,NA,D,wt,90,383.9829057961652,long
b4417,NA,D,wt,120,145.57577827811517,long
b4417,NA,D,wt,180,603.7707228688284,long
b4417,NA,D,wt,240,910.4670123191053,long
b4417,NA,D,wt,300,728.7274432542986,long
b4417,NA,E,wt,0,277.0026273848422,short
b4417,NA,E,wt,30,513.1002306563976,short
b4417,NA,E,wt,60,264.45724089405013,short
b4417,NA,E,wt,90,85.00917773295868,short
b4417,NA,E,wt,120,91.30787484663331,short
b4417,NA,E,wt,150,42.51467386528054,short
b4417,NA,F,wt,0,147.83281734267968,short
b4417,NA,F,wt,30,200.5306796785604,short
b4417,NA,F,wt,60,221.40887111936902,short
b4417,NA,F,wt,90,220.74885793300768,short
b4417,NA,F,wt,120,85.17221087478593,short
b4417,NA,F,wt,150,28.708800826228792,short
b4417,NA,G,wt,0,186.39260068807715,short
b4417,NA,G,wt,30,543.6508327303391,short
b4417,NA,G,wt,60,545.5128460740792,short
b4417,NA,G,wt,90,246.149598679087,short
b4417,NA,G,wt,120,200.91300729699722,short
b4417,NA,G,wt,150,55.294230430509096,short
b4418,NA,A,wt,0,13.804556171474966,long
b4418,NA,A,wt,90,23.02843655846224,long
b4418,NA,A,wt,120,27.76174178888434,long
b4418,NA,A,wt,180,24.862006829784487,long
b4418,NA,A,wt,240,14.12676686883372,long
b4418,NA,A,wt,300,24.931232382726932,long
b4418,NA,B,wt,0,20.89920211871511,long
b4418,NA,B,wt,90,22.92506823173538,long
b4418,NA,B,wt,120,21.495683510561467,long
b4418,NA,B,wt,180,26.21630099772481,long
b4418,NA,B,wt,240,22.024347716309677,long
b4418,NA,B,wt,300,32.514448379237656,long
b4418,NA,C,wt,0,27.672958708352038,long
b4418,NA,C,wt,90,32.28725832482286,long
b4418,NA,C,wt,120,32.74571815481602,long
b4418,NA,C,wt,180,24.377393296323014,long
b4418,NA,C,wt,240,36.90429551582561,long
b4418,NA,C,wt,300,29.837522298985814,long
b4418,NA,D,wt,0,21.96000572688096,long
b4418,NA,D,wt,90,29.81174990297095,long
b4418,NA,D,wt,120,29.873423680311216,long
b4418,NA,D,wt,180,36.943343788810196,long
b4418,NA,D,wt,240,23.677723229354154,long
b4418,NA,D,wt,300,25.935535535051823,long
b4418,NA,E,wt,0,19.13283077940638,short
b4418,NA,E,wt,30,35.7783879514979,short
b4418,NA,E,wt,60,25.275265451283218,short
b4418,NA,E,wt,90,6.954153673320094,short
b4418,NA,E,wt,120,30.183439021285913,short
b4418,NA,E,wt,150,38.877698173986474,short
b4418,NA,F,wt,0,21.38889964492894,short
b4418,NA,F,wt,30,35.087045300602306,short
b4418,NA,F,wt,60,31.246232513030616,short
b4418,NA,F,wt,90,119.17077537691807,short
b4418,NA,F,wt,120,12.866009552966455,short
b4418,NA,F,wt,150,31.824042230496993,short
b4418,NA,G,wt,0,22.857259052960444,short
b4418,NA,G,wt,30,28.2577938250885,short
b4418,NA,G,wt,60,31.129053623994533,short
b4418,NA,G,wt,90,37.565917205473674,short
b4418,NA,G,wt,120,29.149095163710854,short
b4418,NA,G,wt,150,31.417659121107206,short
b4419,NA,A,wt,0,12.969685554851667,long
b4419,NA,A,wt,90,8.983869382349399,long
b4419,NA,A,wt,120,10.2542759177071,long
b4419,NA,A,wt,180,8.129709266878919,long
b4419,NA,A,wt,240,9.845852667255176,long
b4419,NA,A,wt,300,9.953807162979965,long
b4419,NA,B,wt,0,8.362597759191106,long
b4419,NA,B,wt,90,5.7459714973021185,long
b4419,NA,B,wt,120,12.240926842253765,long
b4419,NA,B,wt,180,5.7459714973021185,long
b4419,NA,B,wt,240,5.7459714973021185,long
b4419,NA,B,wt,300,8.621184929646272,long
b4419,NA,C,wt,0,11.536364147424125,long
b4419,NA,C,wt,90,8.603519369203728,long
b4419,NA,C,wt,120,8.485833374598874,long
b4419,NA,C,wt,180,9.412223621808467,long
b4419,NA,C,wt,240,5.7459714973021185,long
b4419,NA,C,wt,300,7.723331947365355,long
b4419,NA,D,wt,0,5.7459714973021185,long
b4419,NA,D,wt,90,5.7459714973021185,long
b4419,NA,D,wt,120,9.703007683790855,long
b4419,NA,D,wt,180,8.568119390494834,long
b4419,NA,D,wt,240,7.890301621386536,long
b4419,NA,D,wt,300,8.860220619334278,long
b4419,NA,E,wt,0,9.314892852969898,short
b4419,NA,E,wt,30,10.949741699285749,short
b4419,NA,E,wt,60,7.40179895668366,short
b4419,NA,E,wt,90,7.40179895668366,short
b4419,NA,E,wt,120,13.85325476325452,short
b4419,NA,E,wt,150,7.40179895668366,short
b4419,NA,F,wt,0,14.474872436614467,short
b4419,NA,F,wt,30,10.795908117343833,short
b4419,NA,F,wt,60,9.69705668081846,short
b4419,NA,F,wt,90,7.40179895668366,short
b4419,NA,F,wt,120,7.40179895668366,short
b4419,NA,F,wt,150,7.40179895668366,short
b4419,NA,G,wt,0,7.40179895668366,short
b4419,NA,G,wt,30,11.080016160499845,short
b4419,NA,G,wt,60,10.66632941998347,short
b4419,NA,G,wt,90,17.945876186442018,short
b4419,NA,G,wt,120,11.793254107094272,short
b4419,NA,G,wt,150,12.419869956422954,short
b4420,NA,A,wt,0,97.21582667722772,long
b4420,NA,A,wt,90,114.97984225619027,long
b4420,NA,A,wt,120,113.0272953685515,long
b4420,NA,A,wt,180,129.09636725081265,long
b4420,NA,A,wt,240,121.19918556585492,long
b4420,NA,A,wt,300,100.60252211298078,long
b4420,NA,B,wt,0,106.7346438024609,long
b4420,NA,B,wt,90,115.35646295503904,long
b4420,NA,B,wt,120,100.68717969078006,long
b4420,NA,B,wt,180,106.87650417221727,long
b4420,NA,B,wt,240,140.48416464109434,long
b4420,NA,B,wt,300,147.4402556741107,long
b4420,NA,C,wt,0,108.57584100259685,long
b4420,NA,C,wt,90,74.92969608726581,long
b4420,NA,C,wt,120,89.25210364221489,long
b4420,NA,C,wt,180,114.0701194813499,long
b4420,NA,C,wt,240,142.7561912861219,long
b4420,NA,C,wt,300,112.70191098988334,long
b4420,NA,D,wt,0,90.95848651901937,long
b4420,NA,D,wt,90,103.25524096384474,long
b4420,NA,D,wt,120,78.57034280175463,long
b4420,NA,D,wt,180,114.82601516102461,long
b4420,NA,D,wt,240,132.01712920143342,long
b4420,NA,D,wt,300,134.86868641215005,long
b4420,NA,E,wt,0,90.71492563397217,short
b4420,NA,E,wt,30,111.39259875848488,short
b4420,NA,E,wt,60,94.91592435506102,short
b4420,NA,E,wt,90,78.85819408117636,short
b4420,NA,E,wt,120,75.47633642436064,short
b4420,NA,E,wt,150,80.07119389355967,short
b4420,NA,F,wt,0,181.42808939490607,short
b4420,NA,F,wt,30,126.52398606895399,short
b4420,NA,F,wt,60,105.91209993618149,short
b4420,NA,F,wt,90,241.81195427669135,short
b4420,NA,F,wt,120,108.67515932004136,short
b4420,NA,F,wt,150,109.47652115805967,short
b4420,NA,G,wt,0,81.79879354485108,short
b4420,NA,G,wt,30,95.56864819549449,short
b4420,NA,G,wt,60,121.25098003165049,short
b4420,NA,G,wt,90,110.89227501848781,short
b4420,NA,G,wt,120,93.25512082326428,short
b4420,NA,G,wt,150,73.76059350952492,short
b4421,NA,A,wt,0,13.16568555077144,long
b4421,NA,A,wt,90,20.682164104050152,long
b4421,NA,A,wt,120,20.026997500934662,long
b4421,NA,A,wt,180,9.50545460012812,long
b4421,NA,A,wt,240,9.994644792896711,long
b4421,NA,A,wt,300,13.695721596815147,long
b4421,NA,B,wt,0,15.25283981288113,long
b4421,NA,B,wt,90,15.943260404878457,long
b4421,NA,B,wt,120,10.867079226739218,long
b4421,NA,B,wt,180,11.696542286685172,long
b4421,NA,B,wt,240,13.53581660209252,long
b4421,NA,B,wt,300,16.405560996354765,long
b4421,NA,C,wt,0,15.349707726341762,long
b4421,NA,C,wt,90,15.209368589453256,long
b4421,NA,C,wt,120,14.210498437545354,long
b4421,NA,C,wt,180,14.37225030497512,long
b4421,NA,C,wt,240,16.617531791448627,long
b4421,NA,C,wt,300,14.450241418476175,long
b4421,NA,D,wt,0,13.081609185457278,long
b4421,NA,D,wt,90,15.94765691950145,long
b4421,NA,D,wt,120,16.730676086222182,long
b4421,NA,D,wt,180,13.943681500865681,long
b4421,NA,D,wt,240,10.05765028030843,long
b4421,NA,D,wt,300,7.932065648156891,long
b4421,NA,E,wt,0,12.728560360349247,short
b4421,NA,E,wt,30,12.64285731316834,short
b4421,NA,E,wt,60,13.400617116597292,short
b4421,NA,E,wt,90,7.291607006578641,short
b4421,NA,E,wt,120,10.511982278141257,short
b4421,NA,E,wt,150,14.954369199866742,short
b4421,NA,F,wt,0,14.259382333377918,short
b4421,NA,F,wt,30,13.91621917158981,short
b4421,NA,F,wt,60,17.4178416452897,short
b4421,NA,F,wt,90,7.291607006578641,short
b4421,NA,F,wt,120,26.844006228006556,short
b4421,NA,F,wt,150,30.98128039526733,short
b4421,NA,G,wt,0,11.694038245601156,short
b4421,NA,G,wt,30,16.090413229636763,short
b4421,NA,G,wt,60,18.617254926866096,short
b4421,NA,G,wt,90,10.286279789826008,short
b4421,NA,G,wt,120,28.849297231912114,short
b4421,NA,G,wt,150,16.318301459237265,short
b4422,NA,A,wt,0,22.24408605768729,long
b4422,NA,A,wt,90,41.38026388725689,long
b4422,NA,A,wt,120,24.194128806591713,long
b4422,NA,A,wt,180,25.489506042815645,long
b4422,NA,A,wt,240,32.85809336656526,long
b4422,NA,A,wt,300,26.757947991923658,long
b4422,NA,B,wt,0,51.52546243642552,long
b4422,NA,B,wt,90,38.87689021359855,long
b4422,NA,B,wt,120,23.448559861584723,long
b4422,NA,B,wt,180,33.35331845544523,long
b4422,NA,B,wt,240,39.46821156126429,long
b4422,NA,B,wt,300,14.786046946415864,long
b4422,NA,C,wt,0,43.841738527317794,long
b4422,NA,C,wt,90,42.66390544925998,long
b4422,NA,C,wt,120,40.84904112740474,long
b4422,NA,C,wt,180,49.591875766807384,long
b4422,NA,C,wt,240,44.73767236926017,long
b4422,NA,C,wt,300,37.991706228986295,long
b4422,NA,D,wt,0,49.75081746187431,long
b4422,NA,D,wt,90,41.19834052211264,long
b4422,NA,D,wt,120,34.41657084739427,long
b4422,NA,D,wt,180,41.2703330030575,long
b4422,NA,D,wt,240,41.348436738676476,long
b4422,NA,D,wt,300,57.44351035533836,long
b4422,NA,E,wt,0,39.082246460831996,short
b4422,NA,E,wt,30,94.56702097809362,short
b4422,NA,E,wt,60,77.6215887137892,short
b4422,NA,E,wt,90,30.735439999443596,short
b4422,NA,E,wt,120,18.11383409705855,short
b4422,NA,E,wt,150,31.275649021159055,short
b4422,NA,F,wt,0,48.55164311010794,short
b4422,NA,F,wt,30,81.19562572855345,short
b4422,NA,F,wt,60,73.95001067204254,short
b4422,NA,F,wt,90,24.257898790215894,short
b4422,NA,F,wt,120,33.360440235108996,short
b4422,NA,F,wt,150,22.547152137445366,short
b4422,NA,G,wt,0,36.569835682559805,short
b4422,NA,G,wt,30,98.86061296851804,short
b4422,NA,G,wt,60,133.74275119294504,short
b4422,NA,G,wt,90,56.29070932712204,short
b4422,NA,G,wt,120,34.792707546473835,short
b4422,NA,G,wt,150,32.28858913559255,short
b4423,NA,A,wt,0,22.936627016476354,long
b4423,NA,A,wt,90,21.682288255242376,long
b4423,NA,A,wt,120,27.655260571314788,long
b4423,NA,A,wt,180,15.61097393169813,long
b4423,NA,A,wt,240,15.437534494008512,long
b4423,NA,A,wt,300,16.69614564305371,long
b4423,NA,B,wt,0,17.750320210821073,long
b4423,NA,B,wt,90,27.772112659632338,long
b4423,NA,B,wt,120,20.311538417438253,long
b4423,NA,B,wt,180,18.42416159430903,long
b4423,NA,B,wt,240,12.632934192747772,long
b4423,NA,B,wt,300,18.357845115061135,long
b4423,NA,C,wt,0,14.783182624610038,long
b4423,NA,C,wt,90,35.22307278957891,long
b4423,NA,C,wt,120,22.119249426242952,long
b4423,NA,C,wt,180,20.24759319938922,long
b4423,NA,C,wt,240,23.33555744002582,long
b4423,NA,C,wt,300,19.95407800639885,long
b4423,NA,D,wt,0,24.681999027347942,long
b4423,NA,D,wt,90,20.841761646120894,long
b4423,NA,D,wt,120,31.34611569426749,long
b4423,NA,D,wt,180,20.919455884793486,long
b4423,NA,D,wt,240,11.658192863346148,long
b4423,NA,D,wt,300,16.913139592293795,long
b4423,NA,E,wt,0,14.243034596909729,short
b4423,NA,E,wt,30,44.59247269264809,short
b4423,NA,E,wt,60,44.08065674126674,short
b4423,NA,E,wt,90,27.07505088762532,short
b4423,NA,E,wt,120,25.959116082085213,short
b4423,NA,E,wt,150,50.169170831714204,short
b4423,NA,F,wt,0,15.278507841394823,short
b4423,NA,F,wt,30,40.59001911671527,short
b4423,NA,F,wt,60,36.90939636808081,short
b4423,NA,F,wt,90,7.812741970289143,short
b4423,NA,F,wt,120,28.762561383112303,short
b4423,NA,F,wt,150,35.75316883668376,short
b4423,NA,G,wt,0,21.690542910158992,short
b4423,NA,G,wt,30,27.590453253107082,short
b4423,NA,G,wt,60,40.48301408065089,short
b4423,NA,G,wt,90,38.32076691909641,short
b4423,NA,G,wt,120,39.98963061244143,short
b4423,NA,G,wt,150,34.16954946559594,short
b4424,NA,A,wt,0,125.15144680713985,long
b4424,NA,A,wt,90,107.9698475530295,long
b4424,NA,A,wt,120,47.875764540660626,long
b4424,NA,A,wt,180,55.97959501391548,long
b4424,NA,A,wt,240,57.91649026154327,long
b4424,NA,A,wt,300,51.26439767274213,long
b4424,NA,B,wt,0,158.54420358853832,long
b4424,NA,B,wt,90,157.77518469579115,long
b4424,NA,B,wt,120,62.860930377525946,long
b4424,NA,B,wt,180,75.88259378556724,long
b4424,NA,B,wt,240,77.45387720095884,long
b4424,NA,B,wt,300,64.67894269191426,long
b4424,NA,C,wt,0,144.91521883500076,long
b4424,NA,C,wt,90,194.6683005977337,long
b4424,NA,C,wt,120,87.22953447233694,long
b4424,NA,C,wt,180,95.37929522242545,long
b4424,NA,C,wt,240,111.25445124185877,long
b4424,NA,C,wt,300,98.89473230339598,long
b4424,NA,D,wt,0,119.08420592427709,long
b4424,NA,D,wt,90,190.2996587131567,long
b4424,NA,D,wt,120,103.68050268706875,long
b4424,NA,D,wt,180,94.6854292148211,long
b4424,NA,D,wt,240,91.01104495720735,long
b4424,NA,D,wt,300,90.48218678380641,long
b4424,NA,E,wt,0,70.69329494057425,short
b4424,NA,E,wt,30,153.76574124814454,short
b4424,NA,E,wt,60,267.64713450060486,short
b4424,NA,E,wt,90,184.66816784754522,short
b4424,NA,E,wt,120,62.86570246487942,short
b4424,NA,E,wt,150,105.90998152440187,short
b4424,NA,F,wt,0,58.6825887523566,short
b4424,NA,F,wt,30,143.44458451017533,short
b4424,NA,F,wt,60,197.09993527524213,short
b4424,NA,F,wt,90,379.30607717306617,short
b4424,NA,F,wt,120,51.458691774706004,short
b4424,NA,F,wt,150,75.92744570131566,short
b4424,NA,G,wt,0,61.1562457748366,short
b4424,NA,G,wt,30,161.23592017811856,short
b4424,NA,G,wt,60,371.4939595644902,short
b4424,NA,G,wt,90,231.14522264682503,short
b4424,NA,G,wt,120,79.09464235006634,short
b4424,NA,G,wt,150,94.64969390232346,short
b4425,NA,A,wt,0,18.99084549178744,long
b4425,NA,A,wt,90,23.252679243605755,long
b4425,NA,A,wt,120,15.160950053005822,long
b4425,NA,A,wt,180,13.22256707393482,long
b4425,NA,A,wt,240,18.551812183031895,long
b4425,NA,A,wt,300,12.05493387811031,long
b4425,NA,B,wt,0,35.01969303925721,long
b4425,NA,B,wt,90,14.188445313583692,long
b4425,NA,B,wt,120,21.705000794310465,long
b4425,NA,B,wt,180,20.900442386139265,long
b4425,NA,B,wt,240,11.295061643490385,long
b4425,NA,B,wt,300,16.1767490169647,long
b4425,NA,C,wt,0,28.879139001165417,long
b4425,NA,C,wt,90,14.268153244304555,long
b4425,NA,C,wt,120,15.612669308270767,long
b4425,NA,C,wt,180,22.139330401625465,long
b4425,NA,C,wt,240,30.361689425403362,long
b4425,NA,C,wt,300,15.943898715516639,long
b4425,NA,D,wt,0,14.598706764919505,long
b4425,NA,D,wt,90,15.290475138078467,long
b4425,NA,D,wt,120,17.713362403483117,long
b4425,NA,D,wt,180,14.762672015805421,long
b4425,NA,D,wt,240,14.013677535562179,long
b4425,NA,D,wt,300,11.341025619453356,long
b4425,NA,E,wt,0,33.18336314395684,short
b4425,NA,E,wt,30,24.107833270555787,short
b4425,NA,E,wt,60,33.397521127911304,short
b4425,NA,E,wt,90,6.887089655609761,short
b4425,NA,E,wt,120,22.883484507435416,short
b4425,NA,E,wt,150,6.887089655609761,short
b4425,NA,F,wt,0,67.7440005714455,short
b4425,NA,F,wt,30,34.748675120997184,short
b4425,NA,F,wt,60,21.13437989866038,short
b4425,NA,F,wt,90,6.887089655609761,short
b4425,NA,F,wt,120,12.74193316163909,short
b4425,NA,F,wt,150,6.887089655609761,short
b4425,NA,G,wt,0,39.17570726121424,short
b4425,NA,G,wt,30,52.638069375126875,short
b4425,NA,G,wt,60,18.67107170387163,short
b4425,NA,G,wt,90,16.697948561936414,short
b4425,NA,G,wt,120,10.97317001478476,short
b4425,NA,G,wt,150,16.571369520137594,short
b4426,NA,A,wt,0,115.37213992015555,long
b4426,NA,A,wt,90,114.43895106235684,long
b4426,NA,A,wt,120,74.40597251937307,long
b4426,NA,A,wt,180,110.75335076049561,long
b4426,NA,A,wt,240,149.15450788527298,long
b4426,NA,A,wt,300,101.45268892994669,long
b4426,NA,B,wt,0,103.99215340667641,long
b4426,NA,B,wt,90,87.39356242776846,long
b4426,NA,B,wt,120,128.86373154529213,long
b4426,NA,B,wt,180,101.85686328393943,long
b4426,NA,B,wt,240,119.4968055051381,long
b4426,NA,B,wt,300,108.47191278075599,long
b4426,NA,C,wt,0,144.0814917897896,long
b4426,NA,C,wt,90,105.9526049006806,long
b4426,NA,C,wt,120,79.08051723492683,long
b4426,NA,C,wt,180,105.99060110285846,long
b4426,NA,C,wt,240,173.77566947177502,long
b4426,NA,C,wt,300,164.94239927371567,long
b4426,NA,D,wt,0,163.99962550091527,long
b4426,NA,D,wt,90,135.86517479673145,long
b4426,NA,D,wt,120,194.69718506672055,long
