bNum,name,entrez_GeneID,padj_sp,padj_osmo,padj_cold,sig_sp,sig_osmo,sig_cold,onset_sp,onset_osmo,onset_cold
b2202,napC,GeneID:946706,6.006515572803947e-5,0.8973186964548231,1,TRUE,FALSE,FALSE,NA,NA,NA
b2203,napB,GeneID:946698,0.11232470109165672,NA,1,FALSE,NA,FALSE,NA,NA,NA
b2204,napH,GeneID:945984,0.00419660304499235,NA,1,TRUE,NA,FALSE,145.659,NA,NA
b2205,napG,GeneID:945544,0.00123901852638072,NA,1,TRUE,NA,FALSE,139.0509,NA,NA
b2206,napA,GeneID:947093,2.6399621732705003e-4,0.36740099681571914,1,TRUE,FALSE,FALSE,139.4518,NA,NA
b2207,napD,GeneID:945187,0.5856463406645207,NA,1,FALSE,NA,FALSE,NA,NA,NA
b2208,napF,GeneID:946813,0.00399450109194794,NA,1,TRUE,NA,FALSE,31.17201,NA,NA
b2209,eco,GeneID:946700,7.344851369424454e-9,0.00904149245265607,1,TRUE,TRUE,FALSE,NA,NA,NA
b2210,mqo,GeneID:946702,0.3789749402822961,0.01334508456166557,1,FALSE,FALSE,FALSE,NA,NA,NA
b2211,yojI,GeneID:946705,0.00117177276265067,0.9254943470764492,0.9800274089299602,TRUE,FALSE,FALSE,153.0617,NA,NA
b2212,alkB,GeneID:946708,0.02127903131512511,0.6871532226361057,1,FALSE,FALSE,FALSE,NA,NA,NA
b2213,ada,GeneID:946710,2.1269245346818542e-13,0.4180463335225452,1.7641168202582656e-4,TRUE,FALSE,TRUE,271.199,NA,NA
b2214,ftp,GeneID:946711,0.7450410477559137,0.01411971365156134,1,FALSE,FALSE,FALSE,NA,NA,NA
b4439,micF,GeneID:2847742,1.2698117039962268e-8,0.6303765437598169,2.300640856017587e-4,TRUE,FALSE,TRUE,174.1874,NA,NA
b2216,rcsD,GeneID:946717,1.4469122551466488e-5,0.9197557932804412,1,TRUE,FALSE,FALSE,NA,NA,NA
b2217,rcsB,GeneID:947441,7.807120286335641e-10,0.5490503890756557,0.2834918074204721,TRUE,FALSE,FALSE,NA,NA,NA
b2219,atoS,GeneID:949011,9.56557651085446e-6,0.6172239356734713,1,TRUE,FALSE,FALSE,NA,NA,NA
b2220,atoC,GeneID:947444,3.868364065020976e-5,0.8517372083841429,1,TRUE,FALSE,FALSE,NA,NA,NA
b2223,atoE,GeneID:946721,0.8274897410904587,NA,1,FALSE,NA,FALSE,NA,NA,NA
b2224,atoB,GeneID:946727,0.3324138902083724,NA,1,FALSE,NA,FALSE,NA,NA,NA
b2225,yfaP,GeneID:946728,0.5213586860028919,NA,0.09464757468058768,FALSE,NA,FALSE,NA,NA,NA
b2226,yfaQ,GeneID:946730,0.7197065428708624,NA,1,FALSE,NA,FALSE,NA,NA,NA
b2230,yfaA,GeneID:946618,0.04085274952062764,0.8127769575118662,1,FALSE,FALSE,FALSE,NA,NA,NA
b2231,gyrA,GeneID:946614,0.0392760583148111,0.7036961341446006,1,FALSE,FALSE,FALSE,NA,NA,NA
b2232,ubiG,GeneID:946607,0.00510187749879442,0.15746153170315574,1,TRUE,FALSE,FALSE,NA,NA,NA
b2233,yfaL,GeneID:946595,5.049304521529599e-4,0.08369910517747355,1,TRUE,FALSE,FALSE,NA,NA,NA
b2234,nrdA,GeneID:946612,0.7304213780034076,0.6890371558385358,0.7020052006487454,FALSE,FALSE,FALSE,NA,NA,NA
b2235,nrdB,GeneID:946732,0.17188078060163872,0.791107244226039,0.8568313087972638,FALSE,FALSE,FALSE,NA,NA,NA
b2236,yfaE,GeneID:946729,0.1196132495485048,0.9117431987741358,0.9407302348933688,FALSE,FALSE,FALSE,NA,NA,NA
b2237,inaA,GeneID:946731,0.26166637195720216,0.00314237870113493,0.49534754472382603,FALSE,TRUE,FALSE,NA,NA,NA
b2239,glpQ,GeneID:946725,0.00151176193515288,0.00960435953761624,0.29609806610272693,TRUE,TRUE,FALSE,NA,74.40314,NA
b2240,glpT,GeneID:946704,4.782896771344249e-7,2.742577486891093e-4,0.3354520638168793,TRUE,TRUE,FALSE,NA,110.2891,NA
b2241,glpA,GeneID:946713,2.532783084164005e-4,0.02223889697216165,0.3682793624654499,TRUE,FALSE,FALSE,NA,NA,NA
b2242,glpB,GeneID:946733,0.00418131380185952,0.17748445755233624,0.4946526757642182,TRUE,FALSE,FALSE,23.7179,NA,NA
b2243,glpC,GeneID:946735,1.5528582556159675e-4,0.1993846043554053,0.09091213250567072,TRUE,FALSE,FALSE,NA,NA,NA
b2244,rpnE,GeneID:946737,0.03183751725432996,0.5082159128272842,0.803310703865274,FALSE,FALSE,FALSE,NA,NA,NA
b2245,yfaU,GeneID:948054,0.5955882591296549,NA,0.9738927299454851,FALSE,NA,FALSE,NA,NA,NA
b2246,yfaV,GeneID:945796,0.32789936944025094,NA,0.8741897208399579,FALSE,NA,FALSE,NA,NA,NA
b2247,rhmD,GeneID:945881,0.01842514536377132,NA,1,FALSE,NA,FALSE,NA,NA,NA
b2248,yfaX,GeneID:944752,0.9999983765053104,NA,0.9037257474735017,FALSE,NA,FALSE,NA,NA,NA
b2249,yfaY,GeneID:945478,0.46905141783143656,0.9682904177148804,1,FALSE,FALSE,FALSE,NA,NA,NA
b2250,yfaZ,GeneID:946739,0.5315543102550592,0.8594667550010021,1,FALSE,FALSE,FALSE,NA,NA,NA
b2251,nudI,GeneID:946740,4.623373586105286e-9,0.13110718693249307,1,TRUE,FALSE,FALSE,NA,NA,NA
b2252,ais,GeneID:944945,0.6722601027884827,0.06443380511729245,1,FALSE,FALSE,FALSE,NA,NA,NA
b2253,arnB,GeneID:947375,0.00221101368813436,0.05359141496814203,0.0242894671102796,TRUE,FALSE,FALSE,130.2548,NA,NA
b2254,arnC,GeneID:945275,0.04794696860985244,NA,7.905746267215217e-6,FALSE,NA,TRUE,NA,NA,111.7349
b2255,arnA,GeneID:947683,2.3916368242089505e-4,0.518959563013724,0.12315952503122636,TRUE,FALSE,FALSE,NA,NA,NA
b2256,arnD,GeneID:945334,0.00254641353474598,NA,0.498336459313679,TRUE,NA,FALSE,NA,NA,NA
b2257,arnT,GeneID:947297,0.06375925258843093,0.09862749355498376,0.00953540823594947,FALSE,FALSE,TRUE,NA,NA,NA
b2258,arnF,GeneID:945344,0.31973399425208077,NA,1,FALSE,NA,FALSE,NA,NA,NA
b2259,pmrD,GeneID:945130,7.70222474994863e-9,0.7102253819067257,0.24012318178604655,TRUE,FALSE,FALSE,NA,NA,NA
b2260,menE,GeneID:946741,0.02474294575087845,0.9457572775544182,0.15548829714672768,FALSE,FALSE,FALSE,NA,NA,NA
b2261,menC,GeneID:946734,0.7321180532286816,0.10372135891419278,1,FALSE,FALSE,FALSE,NA,NA,NA
b2262,menB,GeneID:946747,0.6050856607033605,0.8586593036928895,0.11444817062549904,FALSE,FALSE,FALSE,NA,NA,NA
b2263,menH,GeneID:946736,0.08925777359908343,0.4904828962501567,0.510127087059719,FALSE,FALSE,FALSE,NA,NA,NA
b2264,menD,GeneID:946720,0.5855279365715279,0.5937566087552059,0.02520308942063711,FALSE,FALSE,FALSE,NA,NA,NA
b2265,menF,GeneID:946712,7.005805856218584e-11,6.174392610132309e-7,2.3584291412532293e-16,TRUE,TRUE,TRUE,NA,31.24542,142.929
b2266,elaB,GeneID:946751,2.451181937806964e-25,7.517716180014163e-39,4.077659697359417e-57,TRUE,TRUE,TRUE,97.83663,36.92302,132.2468
b2267,elaA,GeneID:946750,0.5487655263663926,0.6827958703242178,1.4878696464387918e-7,FALSE,FALSE,TRUE,NA,NA,66.58864
b2268,rbn,GeneID:946760,0.5996245200125704,0.33009725878427254,1,FALSE,FALSE,FALSE,NA,NA,NA
b2269,elaD,GeneID:946742,0.4597733540378517,0.6709483246768565,0.9093914061414412,FALSE,FALSE,FALSE,NA,NA,NA
b2270,yfbK,GeneID:946743,0.08159572251735181,0.8007102943501367,1,FALSE,FALSE,FALSE,NA,NA,NA
b2271,yfbL,GeneID:945832,0.19966409971271645,NA,1,FALSE,NA,FALSE,NA,NA,NA
b2272,yfbM,GeneID:946745,0.00137593208380887,0.02103797289275989,0.9091634337012948,TRUE,FALSE,FALSE,NA,NA,NA
b2273,yfbN,GeneID:946748,0.8318174463552066,0.99984604727084,0.3067839289953696,FALSE,FALSE,FALSE,NA,NA,NA
b2274,yfbO,GeneID:946752,0.00112127105365405,NA,1,TRUE,NA,FALSE,205.58086,NA,NA
b2275,yfbP,GeneID:946754,0.334060623582924,0.04810646559991013,1,FALSE,FALSE,FALSE,NA,NA,NA
b2276,nuoN,GeneID:945136,6.876914418045259e-8,0.04481546208652193,0.6709018875618439,TRUE,FALSE,FALSE,NA,NA,NA
b2277,nuoM,GeneID:947731,1.5986253917096247e-4,0.05312694348743519,0.5631139375529866,TRUE,FALSE,FALSE,NA,NA,NA
b2278,nuoL,GeneID:945540,1.5721094134210722e-8,0.03474824456866696,0.18246086339940265,TRUE,FALSE,FALSE,NA,NA,NA
b2279,nuoK,GeneID:947580,0.2844651513073154,0.703226497147913,1,FALSE,FALSE,FALSE,NA,NA,NA
b2280,nuoJ,GeneID:946756,0.34284435808683117,0.01592718590392525,0.706513160853099,FALSE,FALSE,FALSE,NA,NA,NA
b2281,nuoI,GeneID:946757,0.05324944212715342,0.0021224522628895,0.7090181394031765,FALSE,TRUE,FALSE,NA,68.6887,NA
b2282,nuoH,GeneID:946761,0.00280103255841877,0.00568769862061343,0.7652438836043753,TRUE,TRUE,FALSE,NA,66.43112,NA
b2283,nuoG,GeneID:946762,5.698890143891754e-4,0.00480304604089945,1,TRUE,TRUE,FALSE,NA,76.10529,NA
b2284,nuoF,GeneID:946753,1.3128961493561982e-4,0.05490865629076423,0.9742932973799224,TRUE,FALSE,FALSE,NA,NA,NA
b2285,nuoE,GeneID:946746,0.02574177173139972,0.4371508874456096,1,FALSE,FALSE,FALSE,NA,NA,NA
b2286,nuoC,GeneID:946759,1.973328558266333e-4,0.00675271856674937,1,TRUE,TRUE,FALSE,258.73064,61.51383,NA
b2287,nuoB,GeneID:946738,0.01667846963622481,0.01761402943067459,1,FALSE,FALSE,FALSE,NA,NA,NA
b2288,nuoA,GeneID:946764,1.0033269185745687e-9,0.00468703743298047,0.863275497957476,TRUE,TRUE,FALSE,NA,NA,NA
b2289,lrhA,GeneID:946769,1.1373772530665906e-6,0.6838165719467111,1,TRUE,FALSE,FALSE,189.3181,NA,NA
b2290,alaA,GeneID:946772,3.382335944012388e-7,0.1341770613787951,1,TRUE,FALSE,FALSE,NA,NA,NA
b2291,yfbR,GeneID:946771,0.0347986957246024,0.03033359134452831,0.9575049314628344,FALSE,FALSE,FALSE,NA,NA,NA
b2292,yfbS,GeneID:946766,2.4546720731496904e-4,0.9377038549001626,1,TRUE,FALSE,FALSE,NA,NA,NA
b2293,hxpA,GeneID:946777,0.6113448826182037,0.2831214849538787,1,FALSE,FALSE,FALSE,NA,NA,NA
b2294,yfbU,GeneID:946767,0.4350435994999248,0.6689925388571368,1,FALSE,FALSE,FALSE,NA,NA,NA
b2295,yfbV,GeneID:946774,0.4603873311962801,0.2825182719273489,0.7221459307604675,FALSE,FALSE,FALSE,NA,NA,NA
b2296,ackA,GeneID:946775,0.09456285451120763,0.37470015686446295,0.7870002380668715,FALSE,FALSE,FALSE,NA,NA,NA
b2297,pta,GeneID:946778,0.5765824296731029,0.3064519657188069,0.45342140417759663,FALSE,FALSE,FALSE,NA,NA,NA
b2298,yfcC,GeneID:946780,0.19966409971271645,0.959468573881922,1,FALSE,FALSE,FALSE,NA,NA,NA
b2299,yfcD,GeneID:946783,0.08407860600875802,0.03281984622764125,1,FALSE,FALSE,FALSE,NA,NA,NA
b2300,yfcE,GeneID:946755,0.19740823430081075,0.19575404761810009,1,FALSE,FALSE,FALSE,NA,NA,NA
b2301,yfcF,GeneID:946749,0.10400815836902536,0.11173429218490638,2.925537612510612e-7,FALSE,FALSE,TRUE,NA,NA,87.46303
b2303,folX,GeneID:946781,0.8004405972210805,0.3799667992162936,1,FALSE,FALSE,FALSE,NA,NA,NA
b2304,yfcH,GeneID:946784,0.8097563770501246,0.9304516971134826,1,FALSE,FALSE,FALSE,NA,NA,NA
b2305,rpnB,GeneID:946787,4.427265982999398e-4,0.82111648144075,1,TRUE,FALSE,FALSE,NA,NA,NA
b2306,hisP,GeneID:946789,0.02126180853830601,0.20775458274681952,0.731894105748234,FALSE,FALSE,FALSE,NA,NA,NA
b2307,hisM,GeneID:946790,0.00237303205086413,0.979795766190234,0.6762327775427652,TRUE,FALSE,FALSE,NA,NA,NA
b2308,hisQ,GeneID:947235,0.01891356678848525,0.9066698397246762,1,FALSE,FALSE,FALSE,NA,NA,NA
b2309,hisJ,GeneID:945309,0.00823240377649045,0.30993488806893454,0.05824363128303093,TRUE,FALSE,FALSE,NA,NA,NA
b2310,argT,GeneID:949030,0.02796673674401807,0.42214265019574915,0.1268072765660561,FALSE,FALSE,FALSE,NA,NA,NA
b2311,ubiX,GeneID:949033,9.046897552288663e-5,0.3054134180942888,0.9093914061414412,TRUE,FALSE,FALSE,203.25819,NA,NA
b2313,cvpA,GeneID:945055,0.30065268820432445,0.05776707233171979,0.39303386818767616,FALSE,FALSE,FALSE,NA,NA,NA
b2314,dedD,GeneID:944971,0.05146135147548607,0.24667165428821225,0.27300918359246334,FALSE,FALSE,FALSE,NA,NA,NA
b2315,folC,GeneID:945451,0.4199637520911906,0.6379685316069792,1,FALSE,FALSE,FALSE,NA,NA,NA
b2316,accD,GeneID:946796,1.9396680259236263e-10,0.00439728006554265,0.7351013393902058,TRUE,TRUE,FALSE,204.13234,NA,NA
b2317,dedA,GeneID:946798,1.4904239712640337e-13,0.776986982637779,1,TRUE,FALSE,FALSE,NA,NA,NA
b2318,truA,GeneID:946793,0.0690804973784177,0.5082555238650662,1,FALSE,FALSE,FALSE,NA,NA,NA
b2319,usg,GeneID:946797,0.8732125984840875,0.17049049494434776,0.893896187397956,FALSE,FALSE,FALSE,NA,NA,NA
b2321,flk,GeneID:946776,0.5838918617505704,0.41661815367864746,1,FALSE,FALSE,FALSE,NA,NA,NA
b2322,yfcJ,GeneID:946791,0.6885553686405143,0.5195703727470145,1,FALSE,FALSE,FALSE,NA,NA,NA
b2323,fabB,GeneID:946799,5.845747831281271e-37,0.002640578197742,1,TRUE,TRUE,FALSE,242.71009,NA,NA
b2324,mnmC,GeneID:946800,0.23883603975113385,0.1848010171983256,1,FALSE,FALSE,FALSE,NA,NA,NA
b2325,yfcL,GeneID:946804,0.02352563603397705,0.1686608229136851,0.8468871367355948,FALSE,FALSE,FALSE,NA,NA,NA
b2326,epmC,GeneID:946807,0.5382056404481723,0.45974221110496266,0.9982343556204876,FALSE,FALSE,FALSE,NA,NA,NA
b2327,yfcA,GeneID:946808,8.622617788996889e-5,0.8892845895876554,1,TRUE,FALSE,FALSE,NA,NA,NA
b2328,mepA,GeneID:946812,0.03042352050342359,0.7688712258069482,1,FALSE,FALSE,FALSE,NA,NA,NA
b2329,aroC,GeneID:946814,7.075097891366434e-8,0.9797275134682004,1,TRUE,FALSE,FALSE,NA,NA,NA
b2330,prmB,GeneID:946805,0.00668007065313856,0.2340366409437892,1,TRUE,FALSE,FALSE,NA,NA,NA
b2331,smrB,GeneID:944847,0.00738498610202029,0.9858584818498888,1,TRUE,FALSE,FALSE,NA,NA,NA
b2332,yfcO,GeneID:946620,8.625669836752957e-8,0.6295337846086779,1,TRUE,FALSE,FALSE,NA,NA,NA
b2336,yfcS,GeneID:946418,0.979450780651864,NA,1,FALSE,NA,FALSE,NA,NA,NA
b2340,sixA,GeneID:946815,0.04517301839634511,0.11884873276164538,1,FALSE,FALSE,FALSE,NA,NA,NA
b2341,fadJ,GeneID:949097,0.377342671118417,0.2402797306383807,1,FALSE,FALSE,FALSE,NA,NA,NA
b2342,fadI,GeneID:948823,0.16435705288143074,0.31353550204399033,0.7333793788624751,FALSE,FALSE,FALSE,NA,NA,NA
b2343,yfcZ,GeneID:948817,0.209214206937848,0.963392963246291,1,FALSE,FALSE,FALSE,NA,NA,NA
b2344,fadL,GeneID:946820,0.0882169507122023,0.02887800335180125,0.7090181394031765,FALSE,FALSE,FALSE,NA,NA,NA
b2345,yfdF,GeneID:946819,0.9161866962545284,0.3404036992777636,1,FALSE,FALSE,FALSE,NA,NA,NA
b2346,mlaA,GeneID:945582,0.05536237992943167,0.05840895797459773,1,FALSE,FALSE,FALSE,NA,NA,NA
b2347,yfdC,GeneID:944801,2.86126169044476e-8,0.2455682151091145,1.1092166869873733e-6,TRUE,FALSE,TRUE,81.63308,NA,NA
b2348,argW,GeneID:945486,0.16236834938565797,0.9651603930750142,1,FALSE,FALSE,FALSE,NA,NA,NA
b2349,intS,GeneID:946821,0.21964609366553803,0.1810034928194771,1,FALSE,FALSE,FALSE,NA,NA,NA
b2350,yfdG,GeneID:948821,0.05343111838193529,0.4921310829542105,1,FALSE,FALSE,FALSE,NA,NA,NA
b2351,yfdH,GeneID:949098,0.4065522388742037,0.03321235402115432,1,FALSE,FALSE,FALSE,NA,NA,NA
b2352,yfdI,GeneID:946822,0.1515757716633966,0.00625945733741324,1,FALSE,TRUE,FALSE,NA,NA,NA
b2354,yfdK,GeneID:948822,0.07285456359690488,NA,1,FALSE,NA,FALSE,NA,NA,NA
b2359,yfdP,GeneID:945565,0.00772517141914627,NA,1,TRUE,NA,FALSE,NA,NA,NA
b2360,yfdQ,GeneID:946827,0.1553947972050814,0.5680559680122018,0.8149455329999385,FALSE,FALSE,FALSE,NA,NA,NA
b2364,dsdC,GeneID:948828,0.954934787818612,0.29145624489924565,1,FALSE,FALSE,FALSE,NA,NA,NA
b2365,dsdX,GeneID:949103,0.858061267337281,0.1320096894429913,0.4126437043008385,FALSE,FALSE,FALSE,NA,NA,NA
b2366,dsdA,GeneID:946837,0.3702599323121172,2.365834238952335e-4,0.9271385817615674,FALSE,TRUE,FALSE,NA,NA,NA
b2367,emrY,GeneID:946835,0.9361817689131552,0.02657521458120888,1,FALSE,FALSE,FALSE,NA,NA,NA
b2368,emrK,GeneID:946840,0.0097473120174492,NA,0.6915174735880624,TRUE,NA,FALSE,152.0292,NA,NA
b2369,evgA,GeneID:946841,0.00967814514551928,0.06066641791977564,1,TRUE,FALSE,FALSE,NA,NA,NA
b2370,evgS,GeneID:946844,0.00167105062748174,0.11343782965207032,1,TRUE,FALSE,FALSE,NA,NA,NA
b2371,yfdE,GeneID:946432,2.3006833749334105e-5,0.5195703727470145,0.9738927299454851,TRUE,FALSE,FALSE,125.3432,NA,NA
b2372,yfdV,GeneID:949110,0.9274451111515168,NA,1,FALSE,NA,FALSE,NA,NA,NA
b2373,oxc,GeneID:946845,0.04531339606226965,0.07285164381399813,0.960491112195182,FALSE,FALSE,FALSE,NA,NA,NA
b2374,frc,GeneID:946842,0.8519990383038668,0.3285091231653648,0.9660862372908864,FALSE,FALSE,FALSE,NA,NA,NA
b2375,yfdX,GeneID:949108,0.6545408909493119,0.04762074367469209,0.44411501435970746,FALSE,FALSE,FALSE,NA,NA,NA
b2376,ypdI,GeneID:949107,0.3722656741067435,0.4352921590456611,1,FALSE,FALSE,FALSE,NA,NA,NA
b2377,yfdY,GeneID:948842,0.09336245583047066,0.01500749626206198,0.01603089558281785,FALSE,FALSE,FALSE,NA,NA,NA
b2378,lpxP,GeneID:946847,0.00100473454119147,3.307922347230062e-5,1,TRUE,TRUE,FALSE,NA,49.42711,NA
b2379,alaC,GeneID:946850,0.47071749018347553,0.5029525390500301,0.9160792932278152,FALSE,FALSE,FALSE,NA,NA,NA
b2380,pyrS,GeneID:946723,0.11998410667559949,0.2755947623398991,2.794138924398652e-4,FALSE,FALSE,TRUE,NA,NA,NA
b2381,pyrR,GeneID:947395,0.7331069204391273,0.17049049494434776,0.10623453323877596,FALSE,FALSE,FALSE,NA,NA,NA
b2382,ypdC,GeneID:946856,0.3606274853770016,0.43137233529951374,1,FALSE,FALSE,FALSE,NA,NA,NA
b2383,fryA,GeneID:946852,0.03229367986653953,NA,1,FALSE,NA,FALSE,NA,NA,NA
b2384,ypdE,GeneID:946848,0.962033023562718,NA,0.7744315925977747,FALSE,NA,FALSE,NA,NA,NA
b2385,ypdF,GeneID:946853,0.18833853543929271,NA,0.9873155503057506,FALSE,NA,FALSE,NA,NA,NA
b2386,fryC,GeneID:949111,0.8418919868235446,NA,1,FALSE,NA,FALSE,NA,NA,NA
b2388,glk,GeneID:946858,0.1937669240389875,1.9100891394606908e-4,1,FALSE,TRUE,FALSE,NA,28.57415,NA
b2389,yfeO,GeneID:946854,2.0037626237959808e-4,0.8653842235472274,0.00502826524452189,TRUE,FALSE,TRUE,126.3114,NA,NA
b2390,ypeC,GeneID:946855,0.18743630853430648,1.0736191707598041e-10,0.9049584518268952,FALSE,TRUE,FALSE,NA,3.253783,NA
b2392,mntH,GeneID:946899,2.301007983979518e-13,0.02440207032248379,0.19539534693000896,TRUE,FALSE,FALSE,287.0105,NA,NA
b2393,nupC,GeneID:946895,0.7762056787487108,1.6346106818851792e-7,1,FALSE,TRUE,FALSE,NA,NA,NA
b2394,insL3,GeneID:946896,0.293003620748521,0.25070531769544213,0.972793625522254,FALSE,FALSE,FALSE,NA,NA,NA
b2395,pdeA,GeneID:946864,1.965969614350036e-5,0.7791675411830551,1,TRUE,FALSE,FALSE,176.8445,NA,NA
b2396,alaX,GeneID:946859,0.2189720646331681,0.43939099349850624,0.6269231509284439,FALSE,FALSE,FALSE,NA,NA,NA
b2397,alaW,GeneID:946860,0.5012290818581021,0.3643759635636856,1,FALSE,FALSE,FALSE,NA,NA,NA
b2398,yfeC,GeneID:946857,6.0654321264481205e-6,0.02980550746415879,0.9015085189476364,TRUE,FALSE,FALSE,NA,NA,NA
b2399,yfeD,GeneID:946865,1.6996847899652512e-6,5.761805101161157e-5,1,TRUE,TRUE,FALSE,NA,NA,NA
b2400,gltX,GeneID:946906,0.9480375744419,0.11390844039231324,1,FALSE,FALSE,FALSE,NA,NA,NA
b2401,valU,GeneID:946824,0.21698668278796787,0.12507597598277223,1,FALSE,FALSE,FALSE,NA,NA,NA
b2402,valX,GeneID:946817,0.7531409382529415,0.41711970063739906,1,FALSE,FALSE,FALSE,NA,NA,NA
b2403,valY,GeneID:946870,0.3146003868453033,0.22332459597640225,1,FALSE,FALSE,FALSE,NA,NA,NA
b2404,lysV,GeneID:946866,0.9404150042978544,NA,1,FALSE,NA,FALSE,NA,NA,NA
b2405,xapR,GeneID:946862,0.4384975161157787,0.4011379982456792,1,FALSE,FALSE,FALSE,NA,NA,NA
b2406,xapB,GeneID:946868,8.085053256323983e-4,0.8653842235472274,0.5164935377925655,TRUE,FALSE,FALSE,NA,NA,NA
b2407,xapA,GeneID:946878,0.20593393784562525,NA,1,FALSE,NA,FALSE,NA,NA,NA
b2408,yfeN,GeneID:946872,0.0642089373706297,0.978635408935279,0.3628920791833536,FALSE,FALSE,FALSE,NA,NA,NA
b2409,yfeR,GeneID:946873,0.8062403836160162,0.912864398625576,1,FALSE,FALSE,FALSE,NA,NA,NA
b2410,yfeH,GeneID:946874,0.12793764949715797,0.00705062981156444,1,FALSE,TRUE,FALSE,NA,106.5521,NA
b2411,ligA,GeneID:946885,0.05718023119038923,0.3502543777260174,1,FALSE,FALSE,FALSE,NA,NA,NA
b2412,zipA,GeneID:946869,0.0918509264968642,0.19652462476574123,0.05455072508383635,FALSE,FALSE,FALSE,NA,NA,NA
b2413,cysZ,GeneID:946875,0.3693129147002997,0.09264016694490872,1,FALSE,FALSE,FALSE,NA,NA,NA
b2414,cysK,GeneID:946877,0.5479408051624242,0.131696267259109,0.868661991864531,FALSE,FALSE,FALSE,NA,NA,NA
b2415,ptsH,GeneID:946886,0.00270761551542244,3.003383607856866e-11,1,TRUE,TRUE,FALSE,NA,NA,NA
b2416,ptsI,GeneID:946879,1.1761347606776386e-11,4.5103930079226614e-8,1,TRUE,TRUE,FALSE,NA,NA,NA
b2417,crr,GeneID:946880,7.081953291276448e-11,0.02533075390849952,1,TRUE,FALSE,FALSE,NA,NA,NA
b2418,pdxK,GeneID:946881,7.719957187552805e-4,0.8127769575118662,1,TRUE,FALSE,FALSE,NA,NA,NA
b2419,yfeK,GeneID:946876,0.7759277922853888,0.7360026480227365,0.4997310953814102,FALSE,FALSE,FALSE,NA,NA,NA
b2420,yfeS,GeneID:946887,0.17588362162513888,0.5071199430063682,0.24259605196975065,FALSE,FALSE,FALSE,NA,NA,NA
b2421,cysM,GeneID:946888,0.8236520084615357,0.5804248261654409,0.9976186003170462,FALSE,FALSE,FALSE,NA,NA,NA
b2422,cysA,GeneID:946889,0.7736428484595255,0.0286025152677704,0.7792190276234862,FALSE,FALSE,FALSE,NA,NA,NA
b2423,cysW,GeneID:2847743,0.9881744534657798,0.07418091234882702,0.893896187397956,FALSE,FALSE,FALSE,NA,NA,NA
b2424,cysU,GeneID:946882,0.6932601526614658,0.00232045735055155,0.9334766966746108,FALSE,TRUE,FALSE,NA,NA,NA
b2425,cysP,GeneID:946883,0.6060850809651144,0.04831443060554465,1,FALSE,FALSE,FALSE,NA,NA,NA
b2426,ucpA,GeneID:946898,6.511570214949926e-15,0.00475810713098638,1,TRUE,TRUE,FALSE,NA,NA,NA
b2427,murR,GeneID:946568,4.637827991592323e-5,0.8276277290730467,1,TRUE,FALSE,FALSE,252.98758,NA,NA
b2428,murQ,GeneID:946893,0.3305366002518819,0.522083258967054,1,FALSE,FALSE,FALSE,NA,NA,NA
b2429,murP,GeneID:946894,0.00196734055389541,0.24617987984744183,1,TRUE,FALSE,FALSE,259.68997,NA,NA
b2430,yfeW,GeneID:946907,0.03188944325261565,0.4099084594879389,0.6760529931588748,FALSE,FALSE,FALSE,NA,NA,NA
b2431,yfeX,GeneID:946913,1.3985305710626404e-5,0.7870604644451169,1,TRUE,FALSE,FALSE,NA,NA,NA
b2432,yfeY,GeneID:946919,7.097295769121441e-5,0.5357350499679687,0.222824854180134,TRUE,FALSE,FALSE,NA,NA,NA
b2433,yfeZ,GeneID:946918,0.9900245788787654,0.9565604080587876,0.3681874171029488,FALSE,FALSE,FALSE,NA,NA,NA
b2434,ypeA,GeneID:946917,0.8347412787807199,0.39880228929586115,0.02672500919921161,FALSE,FALSE,FALSE,NA,NA,NA
b2435,amiA,GeneID:946916,0.0021386533691516,0.8431680468197533,1,TRUE,FALSE,FALSE,221.15332,NA,NA
b2436,hemF,GeneID:946908,0.02449820464305287,0.7286361983708479,1,FALSE,FALSE,FALSE,NA,NA,NA
b2437,eutR,GeneID:946911,0.05775165371686737,0.16207798931180123,1,FALSE,FALSE,FALSE,NA,NA,NA
b2438,eutK,GeneID:946912,0.00395176280834266,0.101694535391315,1,TRUE,FALSE,FALSE,NA,NA,NA
b2439,eutL,GeneID:946914,0.2764600728493936,NA,0.9803868660693672,FALSE,NA,FALSE,NA,NA,NA
b2440,eutC,GeneID:946925,0.00124047218439949,0.9444540196645131,0.3425699640595378,TRUE,FALSE,FALSE,NA,NA,NA
b2441,eutB,GeneID:946924,0.01807566021278633,0.8118526327511632,0.12053130900741307,FALSE,FALSE,FALSE,NA,NA,NA
b2442,intZ,GeneID:946923,7.179515934303608e-4,0.04701688890094428,1,TRUE,FALSE,FALSE,NA,NA,NA
b2443,yffL,GeneID:946922,0.512571089389355,0.28791458505735756,1,FALSE,FALSE,FALSE,NA,NA,NA
b2446,yffO,GeneID:946929,0.03991338971138162,NA,0.8958975176746358,FALSE,NA,FALSE,NA,NA,NA
b2447,yffP,GeneID:946928,0.31562578308301353,NA,1,FALSE,NA,FALSE,NA,NA,NA
b2448,yffQ,GeneID:946927,0.9872983317226104,NA,0.34635591728227183,FALSE,NA,FALSE,NA,NA,NA
